User_ID;Smartphone_Adoption;Payment_Method;Website_Activity;Bought_Digital_Media_18Mo;Gender;Bought_Electronics_12Mo;Bought_Digital;Browsed_Electronics_12Mo;Marital_Status;Age
8398;Early Majority;Monthly Billing;Frequent;Yes;M;Yes;Yes;Yes;S;16
8399;Early Majority;Monthly Billing;Regular;Yes;F;Yes;No;Yes;S;66
8400;Early Majority;Credit Card;Seldom;Yes;M;Yes;No;Yes;S;64
8401;Early Majority;Bank Transfer;Regular;Yes;M;Yes;Yes;Yes;S;47
8402;Early Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;M;63
8403;Early Majority;Credit Card;Seldom;No;F;Yes;Yes;Yes;M;29
8404;Early Majority;Website Account;Seldom;Yes;M;Yes;Yes;Yes;M;53
8405;Early Majority;Bank Transfer;Seldom;No;F;Yes;Yes;No;S;46
8406;Early Majority;Monthly Billing;Seldom;No;M;Yes;No;Yes;S;49
8407;Early Majority;Bank Transfer;Seldom;No;F;No;No;Yes;S;44
8408;Early Majority;Credit Card;Regular;Yes;F;No;Yes;Yes;M;18
8409;Early Majority;Credit Card;Seldom;Yes;F;No;No;Yes;M;63
8410;Early Majority;Monthly Billing;Regular;Yes;M;No;No;Yes;S;46
8411;Early Majority;Website Account;Seldom;No;M;Yes;Yes;Yes;M;47
8412;Early Majority;Bank Transfer;Seldom;No;M;Yes;No;Yes;S;46
8413;Early Majority;Website Account;Seldom;No;F;No;No;Yes;S;38
8414;Early Majority;Bank Transfer;Seldom;Yes;F;Yes;Yes;No;M;43
8415;Early Majority;Credit Card;Seldom;No;M;No;Yes;Yes;M;30
8416;Early Majority;Credit Card;Seldom;No;F;Yes;No;Yes;S;66
8417;Early Majority;Website Account;Seldom;Yes;F;Yes;No;Yes;S;66
8418;Early Majority;Monthly Billing;Seldom;Yes;M;No;No;Yes;M;23
8419;Early Majority;Monthly Billing;Frequent;No;F;Yes;Yes;Yes;S;66
8420;Early Majority;Website Account;Frequent;Yes;F;Yes;No;Yes;M;43
8421;Early Majority;Credit Card;Frequent;No;F;No;No;Yes;S;40
8422;Early Majority;Credit Card;Seldom;Yes;F;No;Yes;No;M;66
8423;Early Majority;Bank Transfer;Frequent;No;F;Yes;Yes;No;M;62
8424;Early Majority;Website Account;Seldom;No;M;Yes;No;Yes;M;50
8425;Early Majority;Credit Card;Seldom;Yes;M;No;No;Yes;M;16
8426;Early Majority;Website Account;Seldom;No;M;Yes;Yes;No;M;43
8427;Early Majority;Bank Transfer;Seldom;Yes;M;No;No;No;S;46
8428;Early Majority;Website Account;Seldom;No;M;Yes;Yes;Yes;S;64
8429;Early Majority;Website Account;Regular;No;M;No;Yes;Yes;S;47
8430;Early Majority;Website Account;Regular;No;M;Yes;No;Yes;S;38
8431;Early Majority;Monthly Billing;Regular;No;M;No;No;No;M;61
8432;Early Majority;Website Account;Regular;No;M;Yes;Yes;Yes;M;33
8433;Early Majority;Website Account;Regular;No;M;Yes;Yes;No;M;35
8434;Early Majority;Credit Card;Regular;No;M;Yes;Yes;Yes;M;34
8435;Early Majority;Credit Card;Regular;No;M;No;No;Yes;S;45
8436;Early Majority;Website Account;Seldom;Yes;M;Yes;No;Yes;S;24
8437;Early Majority;Website Account;Seldom;Yes;M;Yes;No;Yes;M;66
8438;Early Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;M;16
8439;Early Majority;Bank Transfer;Regular;No;F;No;No;Yes;M;38
8440;Early Majority;Website Account;Regular;Yes;M;Yes;No;Yes;S;23
8441;Early Majority;Website Account;Frequent;Yes;M;Yes;No;Yes;M;16
8442;Early Majority;Bank Transfer;Regular;No;F;No;No;No;M;39
8443;Early Majority;Bank Transfer;Seldom;Yes;M;Yes;No;No;S;57
8444;Early Majority;Bank Transfer;Seldom;No;F;Yes;Yes;Yes;S;25
8445;Early Majority;Website Account;Regular;Yes;M;No;No;No;M;46
8446;Early Majority;Monthly Billing;Seldom;No;M;Yes;Yes;Yes;S;61
8447;Early Majority;Website Account;Seldom;Yes;M;Yes;Yes;Yes;M;19
8448;Early Majority;Monthly Billing;Seldom;Yes;F;Yes;Yes;Yes;S;26
8449;Early Majority;Website Account;Seldom;Yes;F;Yes;Yes;Yes;M;53
8450;Early Majority;Website Account;Regular;No;M;No;No;Yes;M;45
8451;Early Majority;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;M;26
8452;Early Majority;Bank Transfer;Frequent;Yes;F;Yes;Yes;No;S;53
8453;Early Majority;Bank Transfer;Frequent;No;M;No;Yes;No;S;21
8454;Early Majority;Bank Transfer;Regular;No;F;Yes;No;Yes;S;64
8455;Early Majority;Bank Transfer;Seldom;No;F;Yes;Yes;Yes;S;34
8456;Early Majority;Website Account;Seldom;Yes;M;No;No;Yes;M;63
8457;Early Majority;Credit Card;Seldom;Yes;M;No;No;Yes;M;22
8458;Early Majority;Website Account;Seldom;Yes;F;Yes;Yes;Yes;M;40
8459;Early Majority;Monthly Billing;Seldom;No;F;Yes;No;Yes;M;23
8460;Early Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;M;16
8461;Early Majority;Bank Transfer;Regular;Yes;F;Yes;No;Yes;S;66
8462;Early Majority;Website Account;Seldom;Yes;M;Yes;No;No;S;31
8463;Early Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;S;45
8464;Early Majority;Website Account;Seldom;Yes;M;Yes;No;Yes;S;32
8465;Early Majority;Bank Transfer;Regular;Yes;F;Yes;No;No;S;46
8466;Early Majority;Bank Transfer;Seldom;No;M;No;Yes;Yes;S;65
8467;Early Majority;Monthly Billing;Seldom;Yes;F;Yes;No;Yes;S;21
8468;Early Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;S;47
8469;Early Majority;Website Account;Regular;Yes;F;Yes;No;Yes;S;37
8470;Early Majority;Credit Card;Seldom;Yes;F;No;Yes;Yes;M;65
8471;Early Majority;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;S;47
8472;Early Majority;Website Account;Seldom;Yes;M;No;No;Yes;M;66
8473;Early Majority;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;M;65
8474;Early Majority;Website Account;Frequent;Yes;M;Yes;Yes;No;M;63
8475;Early Majority;Website Account;Regular;No;M;Yes;No;Yes;M;43
8476;Early Majority;Bank Transfer;Regular;No;F;No;Yes;Yes;S;43
8477;Early Majority;Bank Transfer;Seldom;Yes;M;No;Yes;No;S;50
8478;Early Majority;Credit Card;Seldom;Yes;M;No;No;Yes;S;66
8479;Early Majority;Website Account;Seldom;No;F;Yes;No;Yes;M;52
8480;Early Majority;Monthly Billing;Seldom;Yes;F;Yes;Yes;Yes;S;29
8481;Early Majority;Monthly Billing;Seldom;No;M;Yes;Yes;Yes;M;55
8482;Early Majority;Bank Transfer;Seldom;Yes;F;No;Yes;Yes;M;16
8483;Early Majority;Monthly Billing;Seldom;No;M;Yes;Yes;Yes;M;20
8484;Early Majority;Website Account;Frequent;Yes;M;Yes;No;Yes;M;16
8485;Early Majority;Website Account;Frequent;No;M;Yes;No;Yes;M;59
8486;Early Majority;Website Account;Frequent;Yes;M;Yes;Yes;Yes;S;45
8487;Early Majority;Monthly Billing;Regular;Yes;M;Yes;Yes;Yes;M;26
8488;Early Majority;Website Account;Seldom;Yes;F;Yes;No;Yes;M;44
8489;Early Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;S;47
8490;Early Majority;Website Account;Seldom;Yes;M;Yes;No;No;M;46
8491;Early Majority;Bank Transfer;Frequent;No;F;Yes;No;Yes;S;30
8492;Early Majority;Website Account;Seldom;Yes;M;Yes;Yes;Yes;S;55
8493;Early Majority;Website Account;Seldom;No;F;No;Yes;Yes;S;45
8494;Early Majority;Website Account;Seldom;Yes;F;No;No;Yes;M;24
8495;Early Majority;Website Account;Frequent;Yes;M;Yes;No;Yes;M;21
8496;Early Majority;Bank Transfer;Seldom;No;M;No;Yes;Yes;M;38
8497;Early Majority;Monthly Billing;Regular;Yes;F;Yes;No;Yes;M;54
8498;Early Majority;Bank Transfer;Seldom;No;M;Yes;Yes;Yes;M;46
8499;Early Majority;Bank Transfer;Seldom;No;M;Yes;Yes;Yes;M;38
8500;Early Majority;Bank Transfer;Regular;Yes;M;Yes;No;Yes;S;64
8501;Early Majority;Website Account;Seldom;Yes;F;Yes;No;Yes;M;66
8502;Early Majority;Website Account;Seldom;Yes;F;No;Yes;Yes;M;24
8503;Early Majority;Website Account;Frequent;No;F;Yes;No;No;S;63
8504;Early Majority;Monthly Billing;Seldom;No;M;Yes;No;Yes;M;66
8505;Early Majority;Credit Card;Regular;No;M;Yes;Yes;Yes;M;24
8506;Early Majority;Monthly Billing;Seldom;Yes;F;Yes;Yes;Yes;M;47
8507;Early Majority;Credit Card;Regular;No;M;Yes;No;Yes;S;43
8508;Early Majority;Monthly Billing;Seldom;Yes;M;No;No;No;S;22
8509;Early Majority;Website Account;Seldom;Yes;F;Yes;Yes;Yes;S;36
8510;Early Majority;Bank Transfer;Seldom;No;M;No;No;Yes;M;39
8511;Early Majority;Monthly Billing;Seldom;No;M;Yes;Yes;Yes;S;66
8512;Early Majority;Credit Card;Frequent;Yes;F;Yes;Yes;Yes;S;66
8513;Early Majority;Bank Transfer;Seldom;No;M;Yes;No;Yes;S;43
8514;Early Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;M;16
8515;Early Majority;Bank Transfer;Frequent;Yes;M;No;Yes;Yes;S;45
8516;Early Majority;Website Account;Seldom;Yes;F;Yes;No;No;S;52
8517;Early Majority;Website Account;Regular;Yes;M;Yes;Yes;Yes;M;49
8518;Early Majority;Credit Card;Seldom;No;F;Yes;Yes;Yes;S;52
8519;Early Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;S;16
8520;Early Majority;Monthly Billing;Seldom;Yes;M;Yes;Yes;Yes;S;32
8521;Early Majority;Monthly Billing;Regular;Yes;M;Yes;Yes;No;M;59
8522;Early Majority;Website Account;Seldom;Yes;M;Yes;No;Yes;M;66
8523;Early Majority;Credit Card;Frequent;Yes;M;No;No;Yes;S;66
8524;Early Majority;Website Account;Seldom;Yes;M;Yes;No;Yes;M;24
8525;Early Majority;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;M;53
8526;Early Majority;Website Account;Regular;Yes;M;Yes;Yes;Yes;M;29
8527;Early Majority;Bank Transfer;Regular;Yes;M;No;Yes;Yes;S;37
8528;Early Majority;Website Account;Seldom;Yes;M;No;No;No;M;66
8529;Early Majority;Website Account;Seldom;Yes;M;Yes;No;Yes;S;20
8530;Early Majority;Website Account;Seldom;Yes;M;No;No;Yes;S;48
8531;Early Majority;Credit Card;Frequent;Yes;F;No;Yes;Yes;S;41
8532;Early Majority;Bank Transfer;Seldom;Yes;F;Yes;No;Yes;S;66
8533;Early Majority;Credit Card;Seldom;Yes;M;Yes;Yes;Yes;M;29
8534;Early Majority;Website Account;Seldom;Yes;F;Yes;Yes;Yes;S;66
8535;Early Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;S;63
8536;Early Majority;Website Account;Seldom;Yes;F;Yes;No;Yes;S;41
8537;Early Majority;Monthly Billing;Seldom;Yes;F;Yes;Yes;Yes;M;24
8538;Early Majority;Bank Transfer;Regular;No;M;Yes;No;Yes;M;34
8539;Early Majority;Bank Transfer;Regular;No;M;No;Yes;Yes;S;39
8540;Early Majority;Monthly Billing;Frequent;Yes;F;Yes;Yes;Yes;S;64
8541;Early Majority;Website Account;Seldom;Yes;M;Yes;Yes;Yes;M;51
8542;Early Majority;Website Account;Seldom;Yes;M;Yes;No;No;M;66
8543;Early Majority;Bank Transfer;Seldom;Yes;F;No;No;Yes;M;16
8544;Early Majority;Website Account;Seldom;Yes;M;Yes;Yes;Yes;M;45
8545;Early Majority;Bank Transfer;Seldom;No;M;Yes;Yes;Yes;S;47
8546;Early Majority;Monthly Billing;Seldom;Yes;M;Yes;Yes;Yes;S;27
8547;Early Majority;Credit Card;Seldom;Yes;M;No;No;Yes;M;66
8548;Early Majority;Website Account;Regular;Yes;M;Yes;No;Yes;M;43
8549;Early Majority;Credit Card;Seldom;Yes;F;No;Yes;Yes;S;38
8550;Early Majority;Monthly Billing;Seldom;Yes;M;No;No;Yes;S;48
8551;Early Majority;Website Account;Seldom;Yes;F;Yes;No;Yes;S;32
8552;Early Majority;Monthly Billing;Frequent;Yes;M;No;No;Yes;M;27
8553;Early Majority;Monthly Billing;Regular;No;M;No;Yes;Yes;M;39
8554;Early Majority;Monthly Billing;Seldom;No;M;Yes;Yes;Yes;M;66
8555;Early Majority;Website Account;Seldom;Yes;M;No;No;Yes;S;22
8556;Early Majority;Bank Transfer;Regular;Yes;F;No;Yes;Yes;M;36
8557;Early Majority;Website Account;Regular;No;F;No;Yes;Yes;S;42
8558;Early Majority;Monthly Billing;Seldom;No;F;Yes;Yes;No;M;66
8559;Early Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;S;63
8560;Early Majority;Website Account;Seldom;Yes;M;No;No;No;M;56
8561;Early Majority;Credit Card;Seldom;No;M;No;Yes;Yes;M;65
8562;Early Majority;Bank Transfer;Frequent;No;M;Yes;Yes;Yes;M;46
8563;Early Majority;Credit Card;Seldom;Yes;M;No;Yes;Yes;S;16
8564;Early Majority;Credit Card;Frequent;Yes;M;Yes;No;Yes;S;31
8565;Early Majority;Credit Card;Seldom;Yes;M;No;No;Yes;S;66
8566;Early Majority;Website Account;Seldom;Yes;F;Yes;No;Yes;M;47
8567;Early Majority;Website Account;Regular;Yes;M;No;No;Yes;S;49
8568;Innovator;Bank Transfer;Frequent;No;F;Yes;Yes;Yes;M;43
8569;Innovator;Bank Transfer;Regular;No;F;Yes;Yes;No;S;65
8570;Innovator;Website Account;Seldom;Yes;F;Yes;Yes;No;S;16
8571;Innovator;Website Account;Frequent;No;M;Yes;No;Yes;S;16
8572;Innovator;Bank Transfer;Regular;No;F;Yes;Yes;Yes;S;42
8573;Innovator;Credit Card;Seldom;No;M;Yes;No;Yes;M;66
8574;Innovator;Credit Card;Seldom;No;M;Yes;Yes;Yes;M;63
8575;Innovator;Bank Transfer;Seldom;No;F;No;No;No;M;60
8576;Innovator;Credit Card;Regular;No;M;Yes;No;Yes;M;41
8577;Innovator;Credit Card;Frequent;Yes;M;No;No;No;S;29
8578;Innovator;Monthly Billing;Seldom;No;F;Yes;No;Yes;S;44
8579;Innovator;Credit Card;Frequent;No;F;Yes;Yes;Yes;M;35
8580;Innovator;Credit Card;Seldom;No;M;Yes;No;Yes;M;66
8581;Innovator;Monthly Billing;Frequent;No;M;Yes;No;Yes;M;38
8582;Innovator;Bank Transfer;Seldom;No;F;Yes;Yes;No;M;43
8583;Innovator;Credit Card;Seldom;No;F;Yes;Yes;Yes;M;43
8584;Innovator;Website Account;Regular;Yes;F;Yes;Yes;Yes;S;54
8585;Innovator;Credit Card;Seldom;No;M;No;Yes;Yes;M;35
8586;Innovator;Monthly Billing;Seldom;No;F;Yes;No;Yes;M;44
8587;Innovator;Bank Transfer;Regular;Yes;F;Yes;Yes;No;S;60
8588;Innovator;Bank Transfer;Regular;No;F;Yes;Yes;Yes;M;42
8589;Innovator;Credit Card;Frequent;Yes;F;Yes;No;No;M;57
8590;Innovator;Credit Card;Seldom;No;F;Yes;Yes;Yes;M;42
8591;Innovator;Website Account;Seldom;No;M;No;Yes;Yes;S;17
8592;Innovator;Credit Card;Regular;Yes;M;No;No;Yes;M;23
8593;Innovator;Credit Card;Regular;Yes;M;No;No;Yes;M;21
8594;Innovator;Credit Card;Regular;No;M;Yes;No;Yes;S;46
8595;Innovator;Credit Card;Seldom;No;M;No;No;Yes;M;16
8596;Innovator;Credit Card;Regular;No;M;Yes;No;Yes;M;48
8597;Innovator;Bank Transfer;Frequent;Yes;F;Yes;Yes;No;M;36
8598;Innovator;Bank Transfer;Seldom;No;M;No;Yes;Yes;M;16
8599;Innovator;Bank Transfer;Seldom;No;F;No;No;No;M;66
8600;Innovator;Credit Card;Regular;No;M;Yes;Yes;Yes;M;33
8601;Innovator;Bank Transfer;Frequent;No;F;Yes;Yes;Yes;M;43
8602;Innovator;Credit Card;Regular;No;M;No;No;Yes;M;22
8603;Innovator;Credit Card;Regular;No;M;Yes;Yes;Yes;S;42
8604;Innovator;Bank Transfer;Seldom;No;M;No;Yes;Yes;S;16
8605;Innovator;Website Account;Regular;Yes;F;Yes;Yes;No;S;39
8606;Innovator;Website Account;Regular;No;M;No;No;Yes;M;17
8607;Late Majority;Bank Transfer;Seldom;Yes;F;No;Yes;Yes;M;47
8608;Late Majority;Website Account;Seldom;Yes;M;Yes;No;Yes;M;16
8609;Late Majority;Bank Transfer;Regular;No;M;No;Yes;Yes;S;61
8610;Late Majority;Monthly Billing;Seldom;Yes;F;Yes;No;Yes;M;66
8611;Late Majority;Bank Transfer;Regular;Yes;F;No;Yes;Yes;M;65
8612;Late Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;M;66
8613;Late Majority;Credit Card;Regular;Yes;M;Yes;No;Yes;M;46
8614;Late Majority;Website Account;Seldom;Yes;F;No;No;Yes;S;53
8615;Late Majority;Bank Transfer;Regular;Yes;M;Yes;Yes;Yes;S;21
8616;Late Majority;Website Account;Regular;Yes;M;No;No;Yes;S;16
8617;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;S;16
8618;Late Majority;Credit Card;Seldom;Yes;M;Yes;Yes;Yes;M;44
8619;Late Majority;Bank Transfer;Frequent;Yes;F;Yes;Yes;Yes;M;27
8620;Late Majority;Bank Transfer;Regular;Yes;M;No;No;Yes;S;66
8621;Late Majority;Bank Transfer;Seldom;No;F;No;No;Yes;M;61
8622;Late Majority;Website Account;Regular;No;M;No;Yes;Yes;S;51
8623;Late Majority;Credit Card;Seldom;Yes;M;Yes;Yes;Yes;S;34
8624;Late Majority;Website Account;Seldom;Yes;M;Yes;Yes;Yes;M;16
8625;Late Majority;Monthly Billing;Seldom;No;F;No;No;Yes;M;42
8626;Late Majority;Bank Transfer;Seldom;Yes;F;No;No;Yes;M;49
8627;Late Majority;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;S;45
8628;Late Majority;Bank Transfer;Frequent;Yes;F;Yes;No;Yes;S;42
8629;Late Majority;Bank Transfer;Regular;Yes;F;Yes;No;Yes;M;44
8630;Late Majority;Website Account;Seldom;Yes;M;No;No;Yes;S;19
8631;Late Majority;Credit Card;Seldom;Yes;M;Yes;No;Yes;M;44
8632;Late Majority;Website Account;Seldom;Yes;M;No;Yes;Yes;M;43
8633;Late Majority;Bank Transfer;Regular;Yes;F;Yes;Yes;Yes;M;16
8634;Late Majority;Credit Card;Regular;Yes;M;Yes;No;Yes;S;38
8635;Late Majority;Bank Transfer;Seldom;Yes;F;No;No;Yes;S;62
8636;Late Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;S;66
8637;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;M;30
8638;Late Majority;Website Account;Regular;Yes;F;No;Yes;Yes;M;63
8639;Late Majority;Bank Transfer;Seldom;Yes;F;Yes;No;Yes;M;16
8640;Late Majority;Bank Transfer;Seldom;Yes;F;No;Yes;Yes;S;66
8641;Late Majority;Bank Transfer;Frequent;Yes;M;Yes;Yes;Yes;S;53
8642;Late Majority;Bank Transfer;Regular;No;M;Yes;No;Yes;M;66
8643;Late Majority;Bank Transfer;Regular;Yes;F;No;No;Yes;S;43
8644;Late Majority;Website Account;Seldom;No;F;Yes;Yes;Yes;M;66
8645;Late Majority;Website Account;Frequent;No;M;Yes;Yes;Yes;M;63
8646;Late Majority;Bank Transfer;Seldom;Yes;F;No;No;Yes;M;66
8647;Late Majority;Monthly Billing;Seldom;Yes;M;Yes;No;Yes;S;36
8648;Late Majority;Monthly Billing;Seldom;Yes;F;Yes;No;Yes;M;66
8649;Late Majority;Website Account;Frequent;Yes;F;Yes;Yes;Yes;M;66
8650;Late Majority;Credit Card;Regular;Yes;M;Yes;No;Yes;S;38
8651;Late Majority;Bank Transfer;Frequent;Yes;M;No;Yes;Yes;M;63
8652;Late Majority;Monthly Billing;Seldom;Yes;M;Yes;No;Yes;S;66
8653;Late Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;M;66
8654;Late Majority;Monthly Billing;Regular;Yes;M;Yes;No;Yes;S;37
8655;Late Majority;Monthly Billing;Seldom;Yes;M;No;No;Yes;S;66
8656;Late Majority;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;S;57
8657;Late Majority;Bank Transfer;Regular;Yes;M;No;No;Yes;S;16
8658;Late Majority;Monthly Billing;Seldom;Yes;M;No;Yes;Yes;S;66
8659;Late Majority;Bank Transfer;Frequent;Yes;M;Yes;Yes;Yes;S;64
8660;Late Majority;Website Account;Seldom;No;F;No;Yes;Yes;M;55
8661;Late Majority;Monthly Billing;Regular;No;M;No;No;Yes;M;41
8662;Late Majority;Website Account;Seldom;No;M;Yes;Yes;Yes;S;35
8663;Late Majority;Bank Transfer;Regular;Yes;M;No;No;Yes;M;29
8664;Late Majority;Monthly Billing;Seldom;Yes;F;Yes;No;Yes;S;51
8665;Late Majority;Credit Card;Frequent;No;M;No;No;Yes;M;51
8666;Late Majority;Bank Transfer;Regular;Yes;F;No;Yes;Yes;S;64
8667;Late Majority;Monthly Billing;Seldom;No;F;Yes;No;Yes;M;19
8668;Late Majority;Monthly Billing;Regular;Yes;M;Yes;No;Yes;S;31
8669;Late Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;S;48
8670;Late Majority;Bank Transfer;Regular;Yes;F;Yes;No;Yes;S;51
8671;Late Majority;Bank Transfer;Seldom;Yes;F;Yes;No;Yes;S;62
8672;Late Majority;Website Account;Regular;Yes;F;No;Yes;Yes;M;45
8673;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;No;M;66
8674;Late Majority;Bank Transfer;Regular;Yes;F;Yes;Yes;Yes;S;34
8675;Late Majority;Bank Transfer;Seldom;No;F;Yes;Yes;Yes;M;50
8676;Late Majority;Monthly Billing;Seldom;No;M;No;No;Yes;M;25
8677;Late Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;M;47
8678;Late Majority;Website Account;Seldom;Yes;F;No;Yes;No;M;31
8679;Late Majority;Website Account;Seldom;Yes;F;No;No;Yes;M;66
8680;Late Majority;Monthly Billing;Seldom;No;F;No;No;No;S;48
8681;Late Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;M;51
8682;Late Majority;Monthly Billing;Seldom;Yes;F;No;No;Yes;S;66
8683;Late Majority;Credit Card;Seldom;No;F;No;Yes;Yes;M;16
8684;Late Majority;Bank Transfer;Regular;Yes;M;No;No;Yes;M;24
8685;Late Majority;Website Account;Regular;Yes;M;No;No;Yes;S;29
8686;Late Majority;Monthly Billing;Seldom;Yes;M;No;Yes;Yes;S;66
8687;Late Majority;Bank Transfer;Seldom;Yes;F;No;No;Yes;M;48
8688;Late Majority;Credit Card;Regular;Yes;M;Yes;No;Yes;S;65
8689;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;M;27
8690;Late Majority;Credit Card;Frequent;Yes;M;Yes;Yes;Yes;S;66
8691;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;M;59
8692;Late Majority;Monthly Billing;Frequent;Yes;M;Yes;Yes;No;M;32
8693;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;M;36
8694;Late Majority;Bank Transfer;Seldom;Yes;F;No;No;Yes;M;20
8695;Late Majority;Bank Transfer;Regular;Yes;M;Yes;Yes;Yes;M;66
8696;Late Majority;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;M;40
8697;Late Majority;Monthly Billing;Regular;Yes;F;Yes;No;Yes;M;40
8698;Late Majority;Bank Transfer;Regular;No;F;Yes;Yes;Yes;M;46
8699;Late Majority;Credit Card;Seldom;Yes;F;No;No;Yes;M;47
8700;Late Majority;Monthly Billing;Seldom;No;F;No;No;Yes;M;16
8701;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;S;26
8702;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;S;16
8703;Late Majority;Monthly Billing;Seldom;Yes;M;No;Yes;Yes;S;30
8704;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;M;46
8705;Late Majority;Monthly Billing;Regular;Yes;M;No;No;Yes;S;66
8706;Late Majority;Website Account;Seldom;No;F;Yes;No;Yes;M;22
8707;Late Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;S;27
8708;Late Majority;Bank Transfer;Seldom;Yes;F;No;No;Yes;S;55
8709;Late Majority;Monthly Billing;Seldom;Yes;F;Yes;No;Yes;S;50
8710;Late Majority;Website Account;Seldom;Yes;M;Yes;Yes;Yes;M;62
8711;Late Majority;Bank Transfer;Seldom;Yes;F;No;Yes;No;M;66
8712;Late Majority;Website Account;Seldom;Yes;F;No;No;Yes;M;54
8713;Late Majority;Credit Card;Regular;Yes;F;No;No;Yes;S;16
8714;Late Majority;Credit Card;Regular;No;M;Yes;Yes;Yes;M;66
8715;Late Majority;Bank Transfer;Seldom;Yes;F;No;No;Yes;S;36
8716;Late Majority;Website Account;Regular;No;F;Yes;Yes;Yes;M;16
8717;Late Majority;Bank Transfer;Seldom;No;F;No;No;Yes;M;47
8718;Late Majority;Website Account;Regular;No;M;No;Yes;Yes;M;66
8719;Late Majority;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;M;42
8720;Late Majority;Bank Transfer;Regular;Yes;M;Yes;Yes;Yes;M;16
8721;Late Majority;Bank Transfer;Seldom;Yes;F;Yes;No;Yes;M;48
8722;Late Majority;Website Account;Seldom;Yes;F;Yes;Yes;Yes;S;16
8723;Late Majority;Bank Transfer;Seldom;No;M;No;No;Yes;S;51
8724;Late Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;S;51
8725;Late Majority;Monthly Billing;Regular;Yes;M;Yes;No;Yes;M;66
8726;Late Majority;Monthly Billing;Frequent;Yes;F;No;No;No;M;45
8727;Late Majority;Monthly Billing;Seldom;Yes;F;No;Yes;Yes;M;47
8728;Late Majority;Bank Transfer;Seldom;Yes;F;No;Yes;Yes;M;66
8729;Late Majority;Monthly Billing;Frequent;Yes;M;Yes;Yes;Yes;S;66
8730;Late Majority;Bank Transfer;Regular;No;F;No;No;Yes;S;24
8731;Late Majority;Monthly Billing;Regular;Yes;M;No;No;Yes;S;19
8732;Late Majority;Credit Card;Seldom;Yes;M;Yes;No;Yes;S;50
8733;Late Majority;Bank Transfer;Seldom;No;M;Yes;Yes;Yes;S;29
8734;Late Majority;Website Account;Regular;Yes;F;No;Yes;Yes;M;42
8735;Late Majority;Credit Card;Seldom;No;F;Yes;No;Yes;M;66
8736;Late Majority;Bank Transfer;Seldom;Yes;F;No;No;Yes;S;63
8737;Late Majority;Bank Transfer;Seldom;Yes;F;No;Yes;Yes;M;66
8738;Late Majority;Monthly Billing;Seldom;No;M;No;Yes;Yes;S;41
8739;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;M;24
8740;Late Majority;Bank Transfer;Regular;Yes;M;Yes;Yes;Yes;S;19
8741;Late Majority;Website Account;Regular;Yes;M;Yes;Yes;Yes;M;16
8742;Late Majority;Bank Transfer;Frequent;Yes;F;No;Yes;Yes;S;16
8743;Late Majority;Bank Transfer;Regular;No;F;Yes;Yes;Yes;M;66
8744;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;M;18
8745;Late Majority;Credit Card;Seldom;No;M;Yes;No;Yes;S;66
8746;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;M;50
8747;Late Majority;Bank Transfer;Regular;No;F;Yes;No;Yes;M;25
